row,tag,question id,score,reputation,accept rate,answer count,is answered
630,wordpress,68125701,0,1,0,0,0,
631,wordpress,68125129,0,706,100,2,1,
632,wordpress,68107420,-2,11,0,4,0,
633,wordpress,68116815,0,1,0,0,0,
634,wordpress,68124177,0,5,0,0,0,
635,wordpress,65556279,0,1,0,0,0,
636,wordpress,68122625,0,27,0,0,0,
637,wordpress,68121461,0,1,0,0,0,
638,wordpress,68115090,-1,65,0,2,1,
639,wordpress,68120112,0,15,0,1,0,
640,wordpress,68120072,0,1,0,0,0,
641,wordpress,68119290,0,9,0,2,0,
642,wordpress,68116119,1,1947,64,1,1,
643,wordpress,68119127,0,1,0,0,0,
644,wordpress,65944713,0,612,0,1,1,
645,wordpress,66065484,0,437,91,2,1,
646,wordpress,68118709,0,1,0,0,0,
647,wordpress,68118280,0,7,0,0,0,
648,wordpress,68118217,0,1,0,0,0,
649,wordpress,68112976,0,27,0,2,1,
650,wordpress,68117596,1,189,67,0,0,
651,wordpress,68106166,0,327,0,1,0,
652,wordpress,68117451,0,1,0,0,0,
653,wordpress,68113712,-1,83,0,1,1,
654,wordpress,68109075,0,9,0,2,0,
655,wordpress,68116439,1,13,0,1,1,
656,wordpress,68116707,1,11,0,0,0,
657,wordpress,68104022,0,1257,0,1,1,
658,wordpress,68106419,0,1,0,0,0,
659,wordpress,68115108,0,877,52,1,0,
660,wordpress,68059452,1,11,0,0,0,
661,wordpress,68108476,0,195,0,2,0,
662,wordpress,68097791,0,1,0,1,0,
663,wordpress,68115179,1,358,0,1,1,
664,wordpress,68083542,1,2446,56,0,0,
665,wordpress,67125900,0,3,0,1,1,
666,wordpress,68114603,0,555,20,0,0,
667,wordpress,68099462,0,1,0,1,0,
668,wordpress,68103356,0,1,0,0,0,
669,wordpress,68114394,0,2647,68,0,0,
670,wordpress,68105203,0,13,0,1,1,
671,wordpress,68114170,0,1,0,0,0,
672,wordpress,67986216,1,373,0,1,1,
673,wordpress,68111786,2,25,0,1,1,
674,wordpress,68107284,1,28226,69,2,1,
675,wordpress,68085024,0,1,0,0,0,
676,wordpress,68111808,0,1,0,0,0,
677,wordpress,68107306,0,3,0,0,0,
678,wordpress,68110540,0,109,0,1,0,
679,wordpress,68111633,0,496,77,0,0,
680,wordpress,68105182,-1,1,0,1,0,
681,wordpress,68110475,0,1,0,0,0,
682,wordpress,68090406,1,35,0,1,1,
683,wordpress,68110509,0,119,0,0,0,
684,wordpress,68109710,0,11,0,1,1,
685,wordpress,68091697,1,11,0,0,0,
686,wordpress,68107981,0,1276,92,0,0,
687,wordpress,66007095,0,1,0,0,0,
688,wordpress,67982710,3,61,0,1,1,
689,wordpress,66240043,0,1,0,0,0,
690,wordpress,68105301,0,1,0,1,0,
691,wordpress,68106610,0,11,0,0,0,
692,wordpress,68106550,0,57,0,0,0,
693,wordpress,68106418,0,1,0,0,0,
694,wordpress,68105723,0,1,0,0,0,
695,wordpress,68103577,1,15,0,1,1,
696,wordpress,68103673,0,13,0,0,0,
697,wordpress,68104746,0,29,0,0,0,
698,wordpress,68104739,0,1,0,0,0,
699,wordpress,68103363,1,39,0,2,1,
700,wordpress,68089632,0,122,0,1,0,
701,wordpress,68102613,0,640,0,1,1,
702,wordpress,68103808,0,1,0,0,0,
703,wordpress,68103756,0,51,0,0,0,
704,wordpress,68025631,-2,1,0,1,0,
705,wordpress,68098310,1,41,0,1,1,
706,wordpress,65878439,1,475,40,0,0,
707,wordpress,68099142,2,43,0,1,1,
708,wordpress,68062207,0,33,0,0,0,
709,wordpress,68101932,1,11,0,0,0,
710,wordpress,68097457,0,15,0,0,0,
711,wordpress,68101456,0,111,0,0,0,
712,wordpress,68059655,0,579,81,0,0,
713,wordpress,68100809,0,1049,100,0,0,
714,wordpress,68100454,0,182,0,0,0,
715,wordpress,68099702,0,71,0,1,1,
716,wordpress,68098146,1,79,0,2,1,
717,wordpress,68099605,0,3,0,0,0,
718,wordpress,68096304,0,67,0,1,1,
719,wordpress,68085421,2,31,0,3,1,
720,wordpress,68097980,0,293,0,0,0,
721,wordpress,68098715,1,776,65,1,1,
722,wordpress,68098784,0,1,0,0,0,
723,wordpress,68098356,0,211,75,0,0,
724,wordpress,68097576,-1,1,0,1,0,
725,wordpress,68097411,0,802,48,1,0,
726,wordpress,68096809,0,1,0,1,0,
727,wordpress,68096791,0,11,0,1,0,
728,wordpress,67739025,0,231,88,1,1,
729,wordpress,68095565,0,1,0,0,0,
730,wordpress,68094845,1,566,5,1,0,
731,wordpress,68094660,1,71,0,1,0,
732,wordpress,68091858,1,107,0,1,1,
733,wordpress,67607108,0,39,0,1,0,
734,wordpress,68092943,-1,151,80,1,1,
735,wordpress,68092942,0,1,0,1,0,
736,wordpress,68091586,2,21,0,0,0,
737,wordpress,68092282,0,1,0,0,0,
738,wordpress,68091193,1,11,0,0,0,
739,wordpress,68091379,0,17,0,0,0,
740,wordpress,68091192,0,33,0,0,0,
741,wordpress,68090969,0,3,0,0,0,
742,wordpress,68090797,0,199,0,0,0,
743,wordpress,68090218,1,13,0,1,1,
744,wordpress,68040283,0,67,0,1,1,
745,wordpress,68088563,0,1,0,1,0,
746,wordpress,68089657,0,13,0,0,0,
747,wordpress,68088026,3,33,0,1,1,
748,wordpress,68088952,1,31,0,1,1,
749,wordpress,67968711,2,153,0,2,1,
750,wordpress,68084797,0,11,0,0,0,
751,wordpress,68086216,1,21,0,0,0,
752,wordpress,68086051,0,9,0,0,0,
753,wordpress,68085934,0,11,0,0,0,
754,wordpress,68085679,0,41,0,0,0,
755,wordpress,68085575,0,87,0,0,0,
756,wordpress,68085317,0,15,0,0,0,
757,wordpress,67953806,0,178,0,0,0,
758,wordpress,68041252,1,11,0,2,0,
759,wordpress,68083963,0,1,0,0,0,
760,wordpress,68069590,1,9,0,1,1,
761,wordpress,68082780,1,77,0,2,0,
762,wordpress,68080324,3,152,0,3,1,
763,wordpress,68082624,1,443,50,0,0,
764,wordpress,65682722,1,57,0,2,0,
765,wordpress,68035218,1,835,47,1,0,
766,wordpress,68070404,0,169,67,1,1,
767,wordpress,68081959,0,934,77,1,1,
768,wordpress,68082578,0,33,0,1,0,
769,wordpress,67707536,0,33,0,1,1,
770,wordpress,68074275,-1,169,0,1,1,
771,wordpress,68081625,0,1,0,1,0,
772,wordpress,68073514,-2,1,0,1,0,
773,wordpress,68081440,0,347,0,1,0,
774,wordpress,68076966,0,1,0,1,0,
775,wordpress,68077634,-2,1,0,1,0,
776,wordpress,68080555,0,37,0,0,0,
777,wordpress,68080063,0,26,0,0,0,
778,wordpress,68077784,0,25,0,1,1,
779,wordpress,68079825,0,127,75,0,0,
780,wordpress,67804123,0,84,0,1,1,
781,wordpress,68079521,0,1534,0,0,0,
782,wordpress,68069978,1,11,0,1,0,
783,wordpress,68078563,0,31,0,1,1,
784,wordpress,68079088,0,416,0,1,1,
785,wordpress,68078346,0,1,0,0,0,
786,wordpress,68043635,0,899,94,2,0,
787,wordpress,66284818,2,123,0,1,1,
788,wordpress,68076447,0,1,0,1,0,
789,wordpress,66456364,0,1,0,0,0,
790,wordpress,65955240,1,11,0,0,0,
791,wordpress,68076893,0,1,0,0,0,
792,wordpress,68076538,0,1,0,0,0,
793,wordpress,68076437,0,1,0,0,0,
794,wordpress,68074356,0,61,0,1,0,
795,wordpress,68073180,0,2192,75,1,1,
796,wordpress,68074329,0,1,0,0,0,
797,wordpress,68071302,0,3436,0,1,0,
798,wordpress,68074316,0,11,0,0,0,
799,wordpress,68071837,0,11,0,1,0,
800,wordpress,68073029,0,3,0,1,1,
801,wordpress,68073131,0,11,0,1,1,
802,wordpress,68061398,0,5222,82,1,1,
803,wordpress,68072074,0,1,0,1,0,
804,wordpress,68042060,0,81,0,1,0,
805,wordpress,68072683,0,3,0,0,0,
806,wordpress,68050543,0,814,79,1,0,
807,wordpress,68034409,0,1,0,1,0,
808,wordpress,68071503,0,15,0,0,0,
809,wordpress,68065971,0,459,0,0,0,
810,wordpress,68070995,0,1,0,0,0,
811,wordpress,68070816,0,358,0,0,0,
812,wordpress,66193248,1,57,0,1,1,
813,wordpress,67920330,0,1,0,1,0,
814,wordpress,68070113,0,1,0,0,0,
815,wordpress,68069660,0,727,55,0,0,
816,wordpress,68069467,0,1,0,0,0,
817,wordpress,68068929,0,2803,31,1,0,
818,wordpress,68068714,0,3,0,1,1,
819,wordpress,68066502,2,292,82,1,1,
820,wordpress,68067525,1,13,0,1,1,
821,wordpress,68064904,0,713,0,1,1,
822,wordpress,68067738,0,175,0,0,0,
823,wordpress,68067623,0,1,0,0,0,
824,wordpress,68067066,1,640,0,0,0,
825,wordpress,68066065,0,13,0,1,1,
826,wordpress,68066023,0,105,0,1,0,
827,wordpress,68057376,2,23,0,1,1,
828,wordpress,68066281,0,11,0,0,0,
829,wordpress,68017782,0,804,55,1,0,
830,wordpress,68066054,0,113,62,0,0,
831,wordpress,68065967,0,55,0,0,0,
832,wordpress,68059918,-1,13,0,1,1,
833,wordpress,68065677,0,89,0,0,0,
834,wordpress,68059999,1,13,0,1,1,
835,wordpress,68064900,0,51,0,0,0,
836,wordpress,68040718,0,1,0,0,0,
837,wordpress,68063976,0,1,0,0,0,
838,wordpress,68009216,0,3,0,1,1,
839,wordpress,68045167,0,25,0,1,0,
840,wordpress,68057828,-1,1,0,1,0,
841,wordpress,68031142,0,1,0,0,0,
842,wordpress,68063292,0,1,0,0,0,
843,wordpress,68062855,0,0,0,0,0,
844,wordpress,68060334,1,11,0,1,0,
845,wordpress,68060166,0,243,100,1,1,
846,wordpress,68061954,0,108,0,0,0,
847,wordpress,68044823,0,769,74,0,0,
848,wordpress,68060512,0,1,0,0,0,
849,wordpress,67917579,0,21,0,1,1,
850,wordpress,68059789,0,17,0,1,1,
851,wordpress,68060117,0,855,67,0,0,
852,wordpress,68059733,0,41,0,0,0,
853,wordpress,68058864,1,389,0,0,0,
854,wordpress,67217328,1,570,86,1,0,
855,wordpress,68057875,0,13,0,0,0,
856,wordpress,68057762,0,41,0,0,0,
857,wordpress,68053276,0,742,39,1,0,
858,wordpress,68057300,0,15,0,0,0,
859,wordpress,68057167,0,178,0,0,0,
860,wordpress,68056878,0,11,0,0,0,
861,wordpress,68056648,0,19,0,0,0,
862,wordpress,68051148,0,136,0,1,0,
863,wordpress,67879866,1,11,0,1,0,
864,wordpress,68007866,0,47,0,0,0,
865,wordpress,66662354,0,21,0,2,0,
866,wordpress,67970329,0,51,0,1,0,
867,wordpress,68056142,0,1,0,0,0,
868,wordpress,68055815,0,727,55,0,0,
869,wordpress,68052466,0,23,0,1,1,
870,wordpress,67793360,1,922,0,1,1,
871,wordpress,68053363,0,183,69,0,0,
872,wordpress,68051131,-1,53,0,2,0,
873,wordpress,68006125,0,13,0,1,1,
874,wordpress,68051301,0,136,0,0,0,
875,wordpress,68051158,0,3,0,0,0,
876,wordpress,68049579,1,25,0,1,1,
877,wordpress,67849986,0,1405,89,4,1,
878,wordpress,68050888,0,1121,0,0,0,
879,wordpress,68049887,0,31,0,1,0,
880,wordpress,68050170,0,175,0,0,0,
881,wordpress,68048787,0,23,0,1,0,
882,wordpress,68048978,-2,9,0,2,1,
883,wordpress,68049428,0,314,0,0,0,
884,wordpress,66019024,3,33,0,1,1,
885,wordpress,68018265,0,386,50,0,0,
886,wordpress,68048554,0,1,0,0,0,
887,wordpress,68045348,0,23,0,0,0,
888,wordpress,68044292,1,11,0,0,0,
889,wordpress,68047421,0,13,0,1,1,
890,wordpress,68042189,-1,1,0,1,0,
891,wordpress,68039692,1,115,0,2,1,
892,wordpress,68027557,0,323,0,0,0,
893,wordpress,68046980,0,58,0,0,0,
894,wordpress,68046962,0,11,0,0,0,
895,wordpress,68046756,1,13,0,1,1,
896,wordpress,68028042,1,0,0,1,0,
897,wordpress,67874734,0,21,0,1,0,
898,wordpress,68043680,0,18160,52,1,1,
899,wordpress,68039346,1,69,0,1,1,
900,wordpress,68038515,1,65,0,1,1,
901,wordpress,68011679,0,1,0,1,1,
902,wordpress,68037564,0,1,0,1,0,
903,wordpress,67110742,-1,469,0,1,1,
904,wordpress,68012224,0,21,0,1,1,
905,wordpress,68009894,-2,1,0,1,0,
906,wordpress,68037670,0,22,0,1,0,
907,wordpress,68035715,0,3,0,1,1,
908,wordpress,68017928,0,1,0,1,0,
909,wordpress,68042143,0,2673,71,0,0,
910,wordpress,68041344,2,23,0,1,1,
911,wordpress,68040372,0,39,0,0,0,
912,wordpress,68041285,0,1,0,0,0,
913,wordpress,68039646,0,11,0,1,0,
914,wordpress,66978751,0,391,60,1,0,
915,wordpress,68028235,0,876,0,1,1,
916,wordpress,68040447,0,19,0,0,0,
917,wordpress,68036167,0,61,0,1,0,
918,wordpress,68024113,0,1,0,0,0,
919,wordpress,68039477,0,1,0,1,0,
920,wordpress,68036727,2,1880,78,1,1,
921,wordpress,68036525,0,131,30,1,0,
922,wordpress,68038677,0,1,0,0,0,
923,wordpress,68036717,0,1,0,1,0,
924,wordpress,68037784,1,67,0,0,0,
925,wordpress,68037296,0,1,0,1,0,
926,wordpress,67743777,0,21,0,1,1,
927,wordpress,68037092,0,31,0,0,0,
928,wordpress,68036948,0,115,0,0,0,
929,wordpress,68035182,0,3,0,1,0,
930,wordpress,68036568,0,21,0,1,0,
931,wordpress,68008420,0,1,0,1,0,
932,wordpress,68035978,0,15,0,0,0,
933,wordpress,68034481,0,27,0,1,1,
934,wordpress,68022262,0,189,41,1,1,
935,wordpress,68035127,0,352,75,0,0,
936,wordpress,68034961,0,1,0,0,0,
937,wordpress,68033897,0,31,0,1,0,
938,wordpress,68034408,0,1,0,0,0,
939,wordpress,68032087,0,3,0,1,1,
940,wordpress,68033813,0,35,0,0,0,
941,wordpress,68032373,0,3,0,1,0,
942,wordpress,68005928,0,11,0,2,1,
943,wordpress,67947726,0,113,0,1,0,
944,wordpress,68025702,0,29,0,1,1,
945,wordpress,68030575,0,368,0,1,0,
946,wordpress,68029071,0,213,0,2,0,
947,wordpress,68029340,-1,7,0,1,0,
948,wordpress,68032001,0,1,0,0,0,
949,wordpress,68031663,0,49,0,3,0,
950,wordpress,68031561,0,1,0,0,0,
951,wordpress,66480006,2,67,0,1,1,
952,wordpress,68005471,2,21,0,1,0,
953,wordpress,68028915,0,243,75,0,0,
954,wordpress,68013111,0,1,0,0,0,
955,wordpress,68029129,-1,1,0,1,0,
956,wordpress,68029899,0,1347,60,0,0,
957,wordpress,68029716,0,1,0,0,0,
958,wordpress,67908990,3,468,0,2,0,
959,wordpress,68028066,0,53,40,2,0,
960,wordpress,67954671,0,33,0,2,1,
961,wordpress,68027442,0,5,0,0,0,
962,wordpress,68027137,1,21,0,0,0,
963,wordpress,66842658,0,9,0,0,0,
964,wordpress,68025754,0,13,0,0,0,
965,wordpress,68026499,0,1,0,0,0,
966,wordpress,68017969,0,1,0,1,0,
967,wordpress,68022391,0,15,0,1,1,
968,wordpress,68025935,0,5,0,0,0,
969,wordpress,68022434,0,1002,53,1,1,
970,wordpress,67822389,0,1,0,1,0,
971,wordpress,67974459,1,0,0,1,1,
972,wordpress,68025194,0,11,0,0,0,
973,wordpress,68024699,0,1,0,0,0,
974,wordpress,68024329,0,735,18,0,0,
975,wordpress,67981992,0,2056,60,0,0,
976,wordpress,67813927,0,1331,62,2,1,
977,wordpress,68013042,0,3,0,1,1,
978,wordpress,68017637,0,1,0,0,0,
979,wordpress,68021813,0,30,0,2,1,
980,wordpress,68022158,0,1,0,0,0,
981,wordpress,68022064,0,30,0,0,0,
982,wordpress,68020693,0,194,25,1,0,
983,wordpress,68018243,0,43,0,0,0,
984,wordpress,68015230,0,1,0,1,0,
985,wordpress,68020711,0,1,0,0,0,
986,wordpress,68020639,0,495,33,0,0,
987,wordpress,68020012,1,15,0,1,1,
988,wordpress,68019942,0,11,0,0,0,
989,wordpress,68019638,-2,1,0,1,0,
990,wordpress,68019533,0,54,0,0,0,
991,wordpress,67982951,0,1,0,1,1,
992,wordpress,68019088,0,11,0,0,0,
993,wordpress,67996429,1,414,100,1,1,
994,wordpress,68018180,0,38,0,1,0,
995,wordpress,68018366,0,77,0,0,0,
996,wordpress,68017303,0,79,0,0,0,
997,wordpress,68017000,0,131,57,0,0,
998,wordpress,67427265,2,23,0,1,1,
999,wordpress,68008149,-1,1058,85,1,1,
1000,wordpress,68010621,0,11,0,1,0,
1001,wordpress,68015223,1,31,0,2,0,
1002,wordpress,68014819,0,310,50,1,1,
1003,wordpress,68015367,0,29,0,0,0,
1004,wordpress,68014413,2,324,67,1,1,
1005,wordpress,68014120,0,1,0,1,0,
1006,wordpress,68014779,0,15,0,0,0,
1007,wordpress,65553515,2,407,80,1,0,
1008,wordpress,68014305,0,3,0,0,0,
1009,wordpress,68005881,0,28226,69,0,0,
1010,wordpress,68014052,0,47,0,0,0,
1011,wordpress,68007791,0,79,0,1,1,
1012,wordpress,68012904,0,11,0,0,0,
1013,wordpress,67979805,0,13,0,3,0,
1014,wordpress,68011238,0,1,0,0,0,
1015,wordpress,68010191,0,1,0,0,0,
1016,wordpress,68005700,1,13,0,1,1,
1017,wordpress,68009722,0,11,0,0,0,
1018,wordpress,68009103,1,1018,0,0,0,
1019,wordpress,68009492,0,327,0,0,0,
1020,wordpress,67847541,-1,223,0,1,0,
1021,wordpress,67957225,0,1,0,1,0,
1022,wordpress,68008286,0,13,0,1,1,
1023,wordpress,68004155,-1,1,0,2,0,
1024,wordpress,67376718,0,3547,75,1,0,
1025,wordpress,68008401,1,45,0,0,0,
1026,wordpress,68007947,0,1038,66,1,1,
1027,wordpress,68005939,1,23,0,1,1,
1028,wordpress,67998101,0,1058,85,1,1,
1029,wordpress,68007377,0,129,67,0,0,
1030,wordpress,68007366,0,17,0,0,0,
1031,wordpress,68002617,0,3,0,1,0,
1032,wordpress,68006673,0,1,0,0,0,
1033,wordpress,68006507,0,1,0,0,0,
1034,wordpress,68006066,0,501,0,1,1,
1035,wordpress,68005781,0,47,0,0,0,
1036,wordpress,68005795,0,21,0,0,0,
1037,wordpress,68006175,0,412,50,0,0,
1038,wordpress,68005937,0,964,92,0,0,
1039,wordpress,68005876,0,1,0,0,0,
1040,wordpress,68005782,0,426,36,0,0,
1041,wordpress,68005731,0,456,80,0,0,
1042,wordpress,68002470,0,47,0,0,0,
1043,wordpress,68005629,0,1,0,0,0,
1044,wordpress,68005568,0,1,0,0,0,
1045,wordpress,68005142,1,33,0,1,1,
1046,wordpress,67927161,0,365,31,1,1,
1047,wordpress,68003485,0,1674,82,1,0,
1048,wordpress,68002931,0,11,0,3,1,
1049,wordpress,68003362,0,412,50,0,0,
1050,wordpress,68003175,0,79,0,0,0,
1051,wordpress,68003053,0,5496,73,0,0,
1052,wordpress,68002397,0,3,0,2,1,
1053,wordpress,68002802,1,35,0,0,0,
1054,wordpress,67997526,0,1,0,1,1,
1055,wordpress,68000739,0,3,0,1,1,
1056,wordpress,66205221,0,45,0,1,1,
1057,wordpress,67998761,0,1,0,0,0,
1058,wordpress,67998350,0,1,0,1,0,
1059,wordpress,67986644,0,708,53,1,0,
1060,wordpress,68000479,0,2838,92,1,0,
1061,wordpress,67998720,0,827,36,2,1,
1062,wordpress,67998409,0,81,0,0,0,
1063,wordpress,67995047,0,1,0,0,0,
1064,wordpress,67997333,0,1,0,1,1,
1065,wordpress,67997377,0,80,0,0,0,
1066,wordpress,67946790,0,7,0,1,0,
1067,wordpress,67997154,0,190,0,0,0,
1068,wordpress,67955890,0,1,0,1,0,
1069,wordpress,67996332,0,1,0,0,0,
1070,wordpress,67995692,-1,3498,94,1,0,
1071,wordpress,67950940,0,1,0,0,0,
1072,wordpress,67995453,0,733,0,0,0,
1073,wordpress,67995312,0,469,52,0,0,
1074,wordpress,67983549,0,13,0,2,0,
1075,wordpress,67995118,0,1,0,0,0,
1076,wordpress,67991729,0,15,0,2,1,
1077,wordpress,67994643,0,1,0,0,0,
1078,wordpress,67977764,0,439,0,1,1,
1079,wordpress,67994504,0,1,0,0,0,
1080,wordpress,67994460,0,7,0,0,0,
1081,wordpress,67993471,0,1,0,1,0,
1082,wordpress,67518245,2,111,0,1,1,
1083,wordpress,67993520,0,733,0,0,0,
1084,wordpress,67992736,1,733,0,1,1,
1085,wordpress,67992615,0,1,0,0,0,
1086,wordpress,67875481,1,119,0,1,1,
1087,wordpress,67966786,0,877,63,1,0,
1088,wordpress,67990038,1,743,67,1,1,
1089,wordpress,67991649,0,1,0,0,0,
1090,wordpress,67990586,0,27,0,0,0,
1091,wordpress,67991234,0,25,0,0,0,
1092,wordpress,67990245,-1,11,0,3,1,
1093,wordpress,67990264,0,1,0,0,0,
1094,wordpress,67989754,0,413,27,0,0,
1095,wordpress,67989616,0,1,0,0,0,
1096,wordpress,67978104,1,31,0,1,1,
1097,wordpress,67988914,0,398,50,0,0,
1098,wordpress,67988835,0,1,0,0,0,
1099,wordpress,67988741,0,69,67,0,0,
1100,wordpress,67985027,0,5,0,1,1,
1101,wordpress,67972250,0,1,0,1,0,
1102,wordpress,67988085,0,3,0,0,0,
1103,wordpress,67978494,0,1,0,1,1,
1104,wordpress,67986603,0,2326,47,0,0,
1105,wordpress,67986371,1,101,0,0,0,
1106,wordpress,67966670,2,23,0,1,1,
1107,wordpress,67984704,0,640,0,0,0,
1108,wordpress,67984915,0,158,0,0,0,
1109,wordpress,67688513,1,1594,0,1,0,
1110,wordpress,67984286,0,1,0,0,0,
1111,wordpress,67984269,0,621,69,0,0,
1112,wordpress,67983907,0,35,0,0,0,
1113,wordpress,67983898,0,75,50,0,0,
1114,wordpress,67983861,0,1,0,0,0,
1115,wordpress,67982409,0,11,0,0,0,
1116,wordpress,67956449,2,21,0,1,0,
1117,wordpress,67982726,0,1649,62,1,1,
1118,wordpress,67151505,2,41,0,2,1,
1119,wordpress,67982796,0,727,55,0,0,
1120,wordpress,67853281,0,124,59,1,0,
1121,wordpress,67980779,2,47,0,1,1,
1122,wordpress,67982064,0,1,0,0,0,
1123,wordpress,67969560,0,38,0,2,0,
1124,wordpress,67981809,0,11,0,0,0,
1125,wordpress,67982066,0,65,33,0,0,
1126,wordpress,67981939,0,99,0,0,0,
1127,wordpress,67981807,0,83,0,0,0,
1128,wordpress,67981374,0,1,0,1,0,
1129,wordpress,67976545,0,1,0,1,0,
1130,wordpress,67956228,0,47,60,1,0,
1131,wordpress,67931647,0,1370,0,1,1,
1132,wordpress,67978423,0,1,0,1,0,
1133,wordpress,67979633,0,83,50,0,0,
1134,wordpress,67979548,0,87,0,0,0,
1135,wordpress,65588691,1,11,0,2,0,
1136,wordpress,67979327,0,11,0,0,0,
1137,wordpress,67979279,0,1,0,0,0,
1138,wordpress,67973965,0,1,0,1,1,
1139,wordpress,67976981,0,71,0,2,1,
1140,wordpress,67977598,0,3,0,0,0,
1141,wordpress,67973826,2,503,50,1,1,
1142,wordpress,67976518,0,1,0,0,0,
1143,wordpress,67976410,1,11,0,0,0,
1144,wordpress,66246095,0,11,0,1,0,
1145,wordpress,67973922,0,45,25,1,1,
1146,wordpress,67967397,0,1,0,1,0,
1147,wordpress,67975857,0,1,0,0,0,
1148,wordpress,67969213,2,59,40,1,1,
1149,wordpress,67975775,0,1,0,0,0,
1150,wordpress,67975712,0,1,0,0,0,
1151,wordpress,67970109,0,63,0,0,0,
1152,wordpress,67975311,0,1,0,0,0,
1153,wordpress,67975196,0,1,0,0,0,
1154,wordpress,67973236,0,21,0,2,1,
1155,wordpress,67973476,0,29,0,1,1,
1156,wordpress,67969506,0,1649,62,0,0,
1157,wordpress,67972321,0,1,0,0,0,
1158,wordpress,67971919,0,31,0,0,0,
1159,wordpress,67964128,0,1205,44,1,0,
1160,wordpress,67971722,0,1,0,0,0,
1161,wordpress,67965536,0,3,0,1,0,
1162,wordpress,67971248,0,0,0,0,0,
1163,wordpress,67971173,0,3,0,0,0,
1164,wordpress,67955284,1,0,0,1,1,
1165,wordpress,67970310,0,71,100,0,0,
1166,wordpress,67969861,2,79,0,1,1,
1167,wordpress,67872553,4,895,64,2,1,
1168,wordpress,67969839,0,27,0,0,0,
1169,wordpress,67969669,0,1,0,0,0,
1170,wordpress,67968419,0,1,0,0,0,
1171,wordpress,67966027,1,47,0,2,1,
1172,wordpress,67960433,1,15,0,0,0,
1173,wordpress,67957740,0,39,0,1,1,
1174,wordpress,67967321,0,89,0,0,0,
1175,wordpress,67967157,0,25,0,0,0,
1176,wordpress,67967150,0,1,0,0,0,
1177,wordpress,67965287,0,125,0,1,0,
1178,wordpress,67548518,0,60,0,1,0,
1179,wordpress,67966804,0,432,0,0,0,
1180,wordpress,67966608,0,640,92,0,0,
1181,wordpress,67966206,0,9,0,0,0,
1182,wordpress,67966527,1,11,0,0,0,
1183,wordpress,67966416,0,1,0,0,0,
1184,wordpress,67965707,0,1,0,0,0,
1185,wordpress,67963710,0,3,0,1,1,
1186,wordpress,67958435,0,15,0,0,0,
1187,wordpress,67964909,0,333,0,0,0,
1188,wordpress,67958615,0,1,0,0,0,
1189,wordpress,67959003,0,1,0,1,0,
1190,wordpress,67927820,0,456,80,1,1,
1191,wordpress,67962318,0,1,0,0,0,
1192,wordpress,67960509,-1,1813,0,1,0,
1193,wordpress,67266097,0,15,0,1,1,
1194,wordpress,67960976,-2,11,0,2,0,
1195,wordpress,67957083,0,1,0,0,0,
1196,wordpress,67961258,1,11,0,0,0,
1197,wordpress,67954477,0,1,0,2,0,
1198,wordpress,67490255,0,178,0,0,0,
1199,wordpress,67849291,1,178,0,1,1,
1200,wordpress,67950791,0,23,0,1,0,
1201,wordpress,67304862,0,33,0,0,0,
1202,wordpress,67958711,0,1,0,1,0,
1203,wordpress,67959205,0,33,0,0,0,
1204,wordpress,67957690,0,21,0,1,0,
1205,wordpress,67958640,0,963,0,0,0,
1206,wordpress,67956574,0,3,0,1,1,
1207,wordpress,67957837,0,1,0,0,0,
1208,wordpress,67957458,0,1,0,0,0,
1209,wordpress,67957340,0,503,50,0,0,
1210,wordpress,67950390,0,9,0,2,0,
1211,wordpress,67930320,0,1,0,1,0,
1212,wordpress,67949086,0,0,0,0,0,
1213,wordpress,67907388,0,1,0,3,0,
1214,wordpress,67956013,0,1,0,0,0,
1215,wordpress,67955309,0,49,0,0,0,
1216,wordpress,67954247,0,1,0,0,0,
1217,wordpress,67943496,0,213,0,1,0,
1218,wordpress,67951100,0,1,0,0,0,
1219,wordpress,67953187,1,11,0,0,0,
1220,wordpress,67952644,0,431,0,0,0,
1221,wordpress,67923230,0,1,0,0,0,
1222,wordpress,65867850,1,2110,0,0,0,
1223,wordpress,67833075,0,2110,0,1,1,
1224,wordpress,67952003,0,1,0,0,0,
1225,wordpress,67951870,0,1,0,0,0,
1226,wordpress,67950952,0,1,0,0,0,
1227,wordpress,67951392,0,76,0,0,0,
1228,wordpress,67951232,0,15,0,0,0,
1229,wordpress,67784570,0,5,0,1,1,
1230,wordpress,67950781,0,1,0,0,0,
1231,wordpress,67949114,0,701,29,0,0,
1232,wordpress,67944187,0,25,0,1,0,
1233,wordpress,66597769,1,13,0,1,1,
1234,wordpress,67948377,0,533,0,0,0,
1235,wordpress,67949578,0,1,0,0,0,
1236,wordpress,67949235,0,1058,85,0,0,
1237,wordpress,67949030,0,1,0,0,0,
1238,wordpress,67948291,0,13,0,1,0,
1239,wordpress,67948328,0,173,38,0,0,
1240,wordpress,67948287,0,157,0,0,0,
1241,wordpress,67943752,-1,3,0,1,1,
1242,wordpress,67942029,0,5222,82,0,0,
1243,wordpress,67947649,0,533,0,0,0,
1244,wordpress,67947591,1,11,0,0,0,
1245,wordpress,67947268,0,1,0,0,0,
1246,wordpress,67946779,-1,173,0,1,0,
1247,wordpress,67947011,0,1,0,0,0,
1248,wordpress,67946822,0,11,0,0,0,
1249,wordpress,67946392,0,1,0,0,0,
